dataset,seed,config,rmse,fit_time,n_rounds
227_cpu_small,2,xgboost,2.60537293336938,0.3522806167602539,147
227_cpu_small,2,lightgbm,2.627297112438503,0.5440554618835449,92
227_cpu_small,3,split_boost,2.702139723670608,17.52691340446472,131
227_cpu_small,3,xgboost,2.6995543765329364,0.44389939308166504,193
227_cpu_small,3,lightgbm,2.6927227392316344,0.7349529266357422,131
227_cpu_small,4,split_boost,2.5894027807166666,20.084240913391113,151
227_cpu_small,4,xgboost,2.6288453145560857,0.2830545902252197,116
227_cpu_small,4,lightgbm,2.595103749108573,0.7330656051635742,135
228_elusage,0,split_boost,13.691850057566192,0.876838207244873,62
228_elusage,0,xgboost,13.536730932738822,0.031042098999023438,11
228_elusage,0,lightgbm,13.55522855063435,0.17108392715454102,10
228_elusage,1,split_boost,11.9572499039804,1.880958080291748,116
228_elusage,1,xgboost,12.121068668746158,0.10786890983581543,19
228_elusage,1,lightgbm,12.511863134862699,0.17177438735961914,19
228_elusage,2,split_boost,12.941866713231027,0.8792057037353516,77
228_elusage,2,xgboost,16.567417597381286,0.06564855575561523,50
228_elusage,2,lightgbm,19.05979634168539,0.27902650833129883,200
228_elusage,3,split_boost,13.257837890791318,0.5082204341888428,37
228_elusage,3,xgboost,11.916717701733294,0.16863727569580078,160
228_elusage,3,lightgbm,10.287417361132269,0.1860663890838623,32
228_elusage,4,split_boost,16.255353550554965,0.8936305046081543,58
228_elusage,4,xgboost,9.343466644987412,0.07152485847473145,37
228_elusage,4,lightgbm,16.19042066014924,0.19878578186035156,44
229_pwLinear,0,split_boost,2.0324757474893196,5.640822649002075,96
229_pwLinear,0,xgboost,2.1601137671858823,0.05219554901123047,21
229_pwLinear,0,lightgbm,1.811542705422749,0.26575231552124023,32
229_pwLinear,1,split_boost,1.4182551212543995,2.4652881622314453,45
229_pwLinear,1,xgboost,1.8820720640589461,0.060686349868774414,27
229_pwLinear,1,lightgbm,1.634749533835903,0.24026203155517578,23
229_pwLinear,2,split_boost,2.1478139409013215,11.238701105117798,200
229_pwLinear,2,xgboost,2.2627727234966697,0.11748957633972168,67
229_pwLinear,2,lightgbm,2.017447980842969,0.3834495544433594,80
229_pwLinear,3,split_boost,1.8743967917233768,6.492771148681641,115
229_pwLinear,3,xgboost,2.1503740061368504,0.06109619140625,27
229_pwLinear,3,lightgbm,1.8204235677828646,0.35798048973083496,69
229_pwLinear,4,split_boost,2.1153365634488566,10.640359163284302,183
229_pwLinear,4,xgboost,2.0028807203955217,0.19557738304138184,102
229_pwLinear,4,lightgbm,2.0418067276407017,0.3230133056640625,60
230_machine_cpu,0,split_boost,36.79574854252061,5.347265720367432,175
230_machine_cpu,0,xgboost,40.508271857249156,0.05211997032165527,23
230_machine_cpu,0,lightgbm,33.404300433761506,0.3980693817138672,200
230_machine_cpu,1,split_boost,34.160790603383006,6.737175941467285,200
230_machine_cpu,1,xgboost,37.730340651289005,0.21386122703552246,196
230_machine_cpu,1,lightgbm,44.20791932001023,0.3945920467376709,200
230_machine_cpu,2,split_boost,37.0233524048102,1.8963243961334229,67
230_machine_cpu,2,xgboost,40.59078260054286,0.06657600402832031,42
230_machine_cpu,2,lightgbm,36.04257308612744,0.22756552696228027,59
230_machine_cpu,3,split_boost,40.62575181430574,1.3521831035614014,45
230_machine_cpu,3,xgboost,42.28632172971324,0.06445431709289551,42
230_machine_cpu,3,lightgbm,39.53623233766944,0.2101747989654541,49
230_machine_cpu,4,split_boost,41.07658450525696,3.037315845489502,96
230_machine_cpu,4,xgboost,52.8911919106841,0.23864984512329102,146
230_machine_cpu,4,lightgbm,55.319795599746,0.36146974563598633,188
294_satellite_image,0,split_boost,0.7018341463889212,22.29664707183838,174
294_satellite_image,0,xgboost,0.7160274440658322,0.359050989151001,144
294_satellite_image,0,lightgbm,0.6985071481093486,0.7565016746520996,123
294_satellite_image,1,split_boost,0.7363569505065981,15.9214346408844,117
294_satellite_image,1,xgboost,0.7680099478325837,0.3204476833343506,89
294_satellite_image,1,lightgbm,0.7671550987424957,0.7428534030914307,111
294_satellite_image,2,split_boost,0.6865088753193269,14.612399578094482,112
294_satellite_image,2,xgboost,0.6662970144111673,0.4988365173339844,200
294_satellite_image,2,lightgbm,0.656728789990898,1.0262763500213623,179
294_satellite_image,3,split_boost,0.7526997015448444,16.246577501296997,120
294_satellite_image,3,xgboost,0.7605195217925279,0.5059623718261719,199
294_satellite_image,3,lightgbm,0.7584385255030712,0.7830007076263428,121
294_satellite_image,4,split_boost,0.7177849448519847,14.169020652770996,101
294_satellite_image,4,xgboost,0.6981270743283392,0.5797114372253418,200
294_satellite_image,4,lightgbm,0.6911830048256125,1.0638320446014404,182
344_mv,0,split_boost,0.05117303950499189,43.91733694076538,200
344_mv,0,xgboost,0.09056939228988056,0.5351579189300537,196
344_mv,0,lightgbm,0.09019004451904564,1.1332213878631592,171
344_mv,1,split_boost,0.05399473156909163,40.98137044906616,200
344_mv,1,xgboost,0.08895555455821666,0.5502109527587891,198
344_mv,1,lightgbm,0.09014733859871465,0.8526413440704346,119
344_mv,2,split_boost,0.0525068424402926,41.217841386795044,200
344_mv,2,xgboost,0.09025225318391703,0.546431303024292,200
344_mv,2,lightgbm,0.08471442165812275,1.3560807704925537,200
344_mv,3,split_boost,0.05076711653901931,41.88870048522949,200
344_mv,3,xgboost,0.08973979034069048,0.5320253372192383,199
344_mv,3,lightgbm,0.08650946984579458,1.256819486618042,200
344_mv,4,split_boost,0.052168257261829144,43.68809652328491,200
344_mv,4,xgboost,0.0875674468039202,0.4281342029571533,154
344_mv,4,lightgbm,0.08918954862739034,1.2515394687652588,200
4544_GeographicalOriginalofMusic,0,split_boost,0.5109282511964509,10.641340732574463,125
4544_GeographicalOriginalofMusic,0,xgboost,0.5682233119063439,0.4653797149658203,104
4544_GeographicalOriginalofMusic,0,lightgbm,0.6009926487433677,0.7263994216918945,93
4544_GeographicalOriginalofMusic,1,split_boost,0.5724781312552866,9.937479734420776,124
4544_GeographicalOriginalofMusic,1,xgboost,0.5934033974235071,0.5977694988250732,123
